1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195
0,0.0334435855610402,0.0334435855610402,0.0353654381059562,0.0372872906508721,0.0393195834234861,0.0414623164237981,0.0437218361553036,0.0461044891214979,0.0486169865309071,0.0512664042970877,0.0540602039965856,0.023562668265855,0.0266692652077375,0.0261014533020674,0.0257121635595753,0.0251798039912832,0.0245146334635139,0.0237020838929324,0.0227281767271411,0.0215777315464412,0.0202343999415255,0.0186805754896084,0.0168973056773531,0.0148641974461734,0.0144811690166971,0.0138027848321109,0.013135019323364,0.012450640856409,0.0117584812186586,0.0110652177869761,0.0103788726236226,0.0097086547942725,0.0090651067069512,0.00846023944289951,0.00790768167014568,0.00742284139532773,0.00702308170079629,0.00661747133712124,0.00622787227056786,0.00585333808190152,0.00549574354043604,0.00515640150589304,0.00483634885371317,0.00453623691160217,0.00425624738818753,0.00399599359610434,0.00375440906700577,0.00352962193288958,0.00331881361144264,0.00311806017376978,0.00292850112924449,0.00274979418672857,0.00258171692252539,0.00242391950626241,0.00227596387862428,0.00213733228818709,0.0020074443753304,0.00188567957741719,0.00177140619135745,0.0016640181237556,0.00156298052903482,0.0014678856791656,0.00137852057080505,0.00129458324949871,0.00121577914317698,0.00114180905217307,0.00107237688363367,0.00100719444334415,0.000945986180615813,0.00088849322631824,0.000834476416035249,0.000783717875749592,0.000736020670690562,0.000691205924836465,0.000649106712762755,0.000609557905026856,0.000572401969343439,0.00053748865866872,0.000504675730128784,0.000473829209765273,0.000444823432120819,0.000417540831675775,0.000391871513886433,0.000367712649545021,0.000344967761598781,0.000323546004276221,0.000303361571878713,0.000284333419962563,0.0002663855361249,0.000249446858280493,0.000233451219862367,0.000218337238853133,0.000204048174693866,0.000190531759350201,0.000177740011867631,0.000165629045044308,0.000154158871574363,0.000143293214388301,0.000132999321571444,0.000123247779668082,0.000114012309780186,0.000105269517940282,9.69986231642433e-05,8.9181163997786e-05,8.18006911612342e-05,7.48424530100387e-05,6.82930807976367e-05,6.21402804955419e-05,5.63725374700558e-05,5.09788396494806e-05,4.59484240295212e-05,4.12705505826427e-05,3.69343070306092e-05,3.29284477299275e-05,2.92412703852001e-05,2.58605318080185e-05,2.27734028647881e-05,1.9966461306062e-05,1.74257199156036e-05,1.51366863096404e-05,1.30844498202256e-05,1.12537902422935e-05,9.62930283084257e-06,8.19553380408154e-06,6.9371207229697e-06,5.8389324399364e-06,4.88620378106079e-06,4.06466066571668e-06,3.36063209949279e-06,2.76114626954525e-06,2.25400881152524e-06,1.82786215595171e-06,1.47222566264114e-06,1.17751698160465e-06,9.35055711441536e-07,7.37050942795503e-07,5.76574663824047e-07,4.47523263691715e-07,3.44569503374917e-07,2.63107342487626e-07,1.99191935416302e-07,1.49476952607204e-07,1.11151163296356e-07,8.18759528750056e-08,5.9725159845873e-08,4.3128320739538e-08,3.08181210264012e-08,2.17825779223427e-08,1.52222361248567e-08,1.0512446140603e-08,7.17062046154288e-09,4.82822642557315e-09,3.2071749876003e-09,2.10019876533008e-09,1.35477664403453e-09,8.60151180446357e-10,5.3699404037402e-10,3.29298803181944e-10,1.98115073525751e-10,1.16778885942611e-10,6.73384332278136e-11,3.79184338008889e-11,2.08088843594065e-11,1.11030530210831e-11,5.74443767892574e-12,2.87259552177833e-12,1.38317914135823e-12,6.38401947475496e-13,2.80897802163825e-13,1.17040750901594e-13,4.57985547006237e-14,1.66540198911359e-14,5.55133996371196e-15,1.66540198911359e-15,4.38263681345681e-16,9.73919291879291e-17,1.7186811033164e-17,2.14835137914549e-18,1.43223425276366e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
