24,48,72,96,120,144,168,192,216,240,264,288,312,336,360,384,408,432,456,480,504,528,552,576,600,624,648,672,696,720,744,768,792,816,840,864,888,912,936,960
0,0.0613132401952404,0.122626480390481,0.190399280528355,0.264631640608864,0.346004097405461,0.4351971876916,0.471649904926419,0.517499419840457,0.560742772539279,0.602408885043855,0.64161836365954,0.677645641871044,0.709652725393349,0.736709724746311,0.76417228489887,0.790680335085344,0.816577128769998,0.841785503028246,0.866155929533764,0.889384384260051,0.911135542928085,0.931165976453961,0.948766809623094,0.963567453311314,0.975372012408822,0.984282481267842,0.99061661340418,0.994825791198804,0.997412895599402,0.998850175821956,0.999568815933234,0.999876804552352,0.999979467425392,1,1,1,1,1,1
