1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495
0,0.0118670787474659,0.0118670787474659,0.0121090601813211,0.0123510416151762,0.0125979572890054,0.0128498072028087,0.013106691970603,0.0133687122064055,0.0136359705758524,0.0139085717961985,0.0141866226781526,0.0144702321677114,0.014759511388847,0.015054573687048,0.0153555346737304,0.0156625122715363,0.0159756267605386,0.016295000825369,0.0166207596032886,0.016953030733219,0.0172919444057541,0.0176376334141708,0.0179902332064611,0.0183498819384023,0.0187167205276902,0.0190908927091528,0.019472545091069,0.0198618272126124,0.0202588916024441,0.0206638938384761,0.0210769926088304,0.00963127102655006,0.0100610516828829,0.0100154613594643,0.00997863468729255,0.00993594414351078,0.00988756842760683,0.00983328735544105,0.00977288438673253,0.00970613643980968,0.00963281396591217,0.00955268077397091,0.0094654938569033,0.00937100321348231,0.00926895166581074,0.00915907467229256,0.00904110013599464,0.00891474820828923,0.00877973108766495,0.00863575281359178,0.00848250905532259,0.0083196868955112,0.00814696460852406,0.00796401143331991,0.00777048734076887,0.00756604279527928,0.00735031851059785,0.00712294519964529,0.00688354331824659,0.00663172280261185,0.0063670828004201,0.00608921139535547,0.00579768532494108,0.0054920696915131,0.00541389910002839,0.00532073305326473,0.00522690266271847,0.00513192345678651,0.00503590145896671,0.00493892917004464,0.00484110574250116,0.00474253663046906,0.00464333385875312,0.00454361628319728,0.00444350986011037,0.00434314792454292,0.00424267147769011,0.00414222948369099,0.00404197917610172,0.00394208637432864,0.00384272581031445,0.00374408146577926,0.00364634692032639,0.00354972571073132,0.00345443170174119,0.00336068946872085,0.00326873469249123,0.00317881456671467,0.00309118821819209,0.00300612714044666,0.00292391564097872,0.00284485130258749,0.00276924545916576,0.00269742368638481,0.00262972630769813,0.00256650891610434,0.00250814291212147,0.00245008181846313,0.00239273033178966,0.00233610821611203,0.00228025336645258,0.00222520191891083,0.00217098889611304,0.00211764803571033,0.00206521163917568,0.0020137104116181,0.00196317329320434,0.00191362728182017,0.0018650972466197,0.00181760573209785,0.00177117275230874,0.00172581557483926,0.001681548494134,0.0016383825937533,0.00159632549713226,0.00155538110639337,0.00151554932875016,0.00147682579002366,0.00143920153477702,0.00140266271255673,0.00136719024971193,0.00133275950624498,0.00129933991712837,0.00126689461750395,0.00123538005116075,0.0012047455616678,0.00117493296551707,0.00114587610661065,0.00111750039140395,0.0010897223039937,0.00106254951443371,0.00103597973746804,0.00101001044104428,0.000984638273590517,0.000959859094832941,0.000935667981772834,0.000912059238788213,0.000889026410939635,0.000866562300747482,0.000844658988677174,0.000823307857581772,0.000802499621363394,0.000782224358127411,0.000762471548116435,0.000743230116724643,0.00072448848290711,0.000706234613313471,0.000688456082490471,0.000671140139513809,0.000654273781426168,0.000637843833875406,0.000621837039364689,0.00060624015354481,0.000591040049998129,0.000576223833983503,0.000561778965632266,0.000547693393106818,0.000533955696255686,0.000520555241322096,0.000507482347287106,0.00049472846445335,0.000482286365901277,0.000470150352476684,0.000458314420377179,0.000446772495291135,0.000435518431208465,0.000424546025687095,0.000413849034470003,0.000403421186295204,0.000393256197801566,0.000383347788469344,0.000373689695526865,0.0003642756887487,0.000355099585064225,0.00034615526288855,0.000337436676080582,0.000328937867425318,0.000320652981529377,0.000312576277010241,0.0003047021378507,0.000297025083780472,0.000289539779537028,0.000282241042847063,0.000275123850959037,0.000268183345545496,0.000261414835781665,0.000254813799393864,0.000248375881457781,0.000242096890712386,0.000235972793140286,0.000229999702549666,0.000224173867876434,0.000218491656907921,0.000212949536111341,0.00020754404623119,0.000202271773299836,0.000197129356519181,0.000192113490780332,0.000187220929371137,0.000182448486426134,0.000177793039135338,0.000173251529702034,0.000168820967041989,0.00016449842821752,0.000160281059601063,0.000156166077764256,0.000152150770090046,0.000148232495107053,0.000144408682547259,0.000140676833130197,0.000137034518079057,0.000133479378376651,0.000130009123771882,0.00012662153155038,0.000123314445086169,0.000120085772194799,0.000116933483312176,0.00011385560952746,0.000110850240502906,0.000107915522318303,0.000105049655282914,0.000102250891763372,9.95175340820319e-05,9.68479325467076e-05,9.4240483679642e-05,9.16936287209651e-05,8.92058524898096e-05,8.67756826947137e-05,8.44016897939752e-05,8.20824866632077e-05,7.9816728190663e-05,7.76031107926648e-05,7.54403718531312e-05,7.33272890907669e-05,7.12626798578838e-05,6.92454003751283e-05,6.72743449067066e-05,6.53484448809853e-05,6.34666679616148e-05,6.16280170745589e-05,5.9831529396627e-05,5.80762753112696e-05,5.63613573375327e-05,5.46859090381443e-05,5.30490939127355e-05,5.14501042821677e-05,4.98881601698366e-05,4.83625081856556e-05,4.68724204181651e-05,4.54171933398745e-05,4.39961467305049e-05,4.26086226222525e-05,4.12539842705366e-05,3.99316151529032e-05,3.86409179978377e-05,3.73813138441675e-05,3.61522411305052e-05,3.49531548127848e-05,3.37835255063554e-05,3.2642838647315e-05,3.15305936657688e-05,3.0446303161471e-05,2.93894920872357e-05,2.83596969427662e-05,2.73564649817361e-05,2.63793534348349e-05,2.54279287513756e-05,2.45017658619377e-05,2.36004474643724e-05,2.27235633353459e-05,2.18707096694268e-05,2.10414884475482e-05,2.02355068364854e-05,1.94523766207934e-05,1.8691713668444e-05,1.79531374311914e-05,1.72362704804783e-05,1.65407380794774e-05,1.58661677916422e-05,1.52121891259217e-05,1.45784332185776e-05,1.39645325513325e-05,1.33701207053725e-05,1.27948321505355e-05,1.22383020688386e-05,1.17001662113314e-05,1.11800607871207e-05,1.06776223832916e-05,1.01924879143535e-05,9.72429459978018e-06,9.27267996818236e-06,8.83728188666377e-06,8.4177386139685e-06,8.0136888761323e-06,7.62477196351234e-06,7.25062784793701e-06,6.89089731865299e-06,6.54522213568329e-06,6.21324519915685e-06,5.89461073312485e-06,5.58896448234328e-06,5.29595392047445e-06,5.01522846814215e-06,4.74643971926666e-06,4.489241674106e-06,4.24329097743864e-06,4.00824716034098e-06,3.78377288403877e-06,3.56953418434573e-06,3.36520071524502e-06,3.17044599021834e-06,2.98494761998382e-06,2.80838754536691e-06,2.64045226409722e-06,2.48083305039869e-06,2.32922616631938e-06,2.18533306383067e-06,2.04886057681204e-06,1.91952110212744e-06,1.79703276908994e-06,1.68111959670409e-06,1.57151163816759e-06,1.46794511220516e-06,1.37016252089731e-06,1.27791275375283e-06,1.19095117785598e-06,1.10903971399607e-06,1.03194689875625e-06,9.59447932607036e-07,8.91324714115111e-07,8.27365860440663e-07,7.67366714355457e-07,7.11129338069663e-07,6.58462494207463e-07,6.09181614319722e-07,5.63108755366265e-07,5.2007254464062e-07,4.79908113646198e-07,4.4245702146492e-07,4.07567168187146e-07,3.75092698995431e-07,3.44893899514242e-07,3.16837083053254e-07,2.90794470383393e-07,2.66644062692422e-07,2.44269508370759e-07,2.23559964278457e-07,2.0440995214104e-07,1.86719210715347e-07,1.70392544356839e-07,1.55339668607209e-07,1.4147505340576e-07,1.28717764510105e-07,1.16991303691554e-07,1.06223448248287e-07,9.63460903552938e-08,8.72950767444284e-08,7.90100491809149e-08,7.14342861746776e-08,6.45145463361048e-08,5.8200913756689e-08,5.24466457655457e-08,4.72080233833021e-08,4.24442047654429e-08,3.81170818980645e-08,3.41911407802835e-08,3.06333252994004e-08,2.74129049774767e-08,2.45013467413494e-08,2.18721908423909e-08,1.95009310276101e-08,1.73648990400692e-08,1.54431535041116e-08,1.3716373229635e-08,1.2166754949616e-08,1.07779154863592e-08,9.53479832449981e-09,8.42358455266725e-09,7.43160812090334e-09,6.54727534742957e-09,5.75998859615089e-09,5.06007403535139e-09,4.43871337835137e-09,3.88787949842176e-09,3.40027580295278e-09,2.9692792457047e-09,2.58888685088345e-09,2.25366561873084e-09,1.95870567924541e-09,1.69957655849844e-09,1.47228642072237e-09,1.27324414886505e-09,1.09922412656032e-09,9.47333585399718e-10,8.14982382938174e-10,6.99855078966395e-10,5.99885180174132e-10,5.13231426352199e-10,4.3825599468087e-10,3.73504502373473e-10,3.17687691935027e-10,2.69664687507565e-10,2.28427715160292e-10,1.93088184500842e-10,1.628640335935e-10,1.37068243834453e-10,1.15098436119057e-10,9.64274643109133e-11,8.05949266595912e-11,6.71995203882157e-11,5.58921691621035e-11,4.63698575359128e-11,3.8370110743023e-11,3.16660623230799e-11,2.60620560702953e-11,2.13897326168533e-11,1.7504554635383e-11,1.42827281465878e-11,1.16184807491661e-11,9.42166074713053e-12,7.61562413394874e-12,6.13537920430687e-12,4.92596120457206e-12,3.94101190504564e-12,3.14154128457592e-12,2.4948506655302e-12,1.97359862968559e-12,1.55499288901504e-12,1.2200929857895e-12,9.53210260400048e-13,7.41392959583714e-13,5.73985669233954e-13,4.42253451698634e-13,3.39062154438817e-13,2.58607342122385e-13,1.96185194541903e-13,1.47999514917156e-13,1.10999713726981e-13,8.2745278551928e-14,6.12928165928806e-14,4.51022693861002e-14,3.29593543012558e-14,2.39116899254937e-14,1.72164173355361e-14,1.22974411609479e-14,8.71068755183127e-15,6.11601467949761e-15,4.25461891021507e-15,2.93095969396717e-15,1.99838160952307e-15,1.3477457366551e-15,8.98497157770064e-16,5.91693250238823e-16,3.84600612655235e-16,2.46538854266176e-16,1.55708750062848e-16,9.67919257147434e-17,5.9150621270121e-17,3.54903727620726e-17,2.08766898600427e-17,1.20199123436609e-17,6.76120069330928e-18,3.70775521891154e-18,1.97746945008616e-18,1.02282902590663e-18,5.11414512953316e-19,2.46236617347893e-19,1.13647669545181e-19,5.00049745998798e-20,2.08354060832832e-20,8.15298498911084e-21,2.96472181422212e-21,9.88240604740707e-22,2.96472181422212e-22,7.80189951111085e-23,1.73375544691352e-23,3.05956843572974e-24,3.82446054466218e-25,2.54964036310812e-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
